#iterationNumber	varNumber	clauseNumber	itertionTime
1	11465	30739	0.215s
2	19101	32314	0.06062s
3	26737	52106	0.05896s
4	34373	32986	0.07662s
5	42009	33199	0.06288s
6	49645	33812	0.06163s
7	57281	53576	0.0613s
8	64917	73340	0.08869s
9	72553	35870	0.06881s
10	80189	55634	0.1116s
11	87825	36153	0.08085s
12	95461	36156	0.08569s
13	103097	55896	0.07908s
14	110733	35349	0.08083s
15	118369	55089	0.09592s
16	126005	74817	0.08239s
17	133641	94541	0.09271s
18	141277	32426	0.08456s
19	148913	52142	0.344s
This is the last UNSAT round.
